SessionNo	triggertime
1	0
TrialNo	Instructiontime	Insresponsetime	triggertime	triggerresponsetime	Fixationtime	RandomOrder	lownumber	highernumber	correctanswer	difficulty	CardRandom1	CardRandom2	CardRandom3	CardRandom4	Answercue	cuedescription	pictureCardRandom1	pictureCardRandom2	pictureCardRandom3	pictureCardRandom4	DotCardpresentTIME	AnswerDotCardCode	AnswerDotCardChoiceResultCode	CorrectAns	CardResponse	DotCardandresultpresentTIME	GameResponseTimePoint	GameRT	AnswermarkCodeUse	IntervalGameITI	Interval FixationST	Feedback	Ableliftorright	predictpresentTIME	PredictquestionCode	PredictchoiceCode	Answermark	predictmark	Pableorunable	PablepredictresultpresentTIME	PableresponseTimePoint	PableRT	Accuracy	rightorwrong	NrightchoicewithMoney(Mrr)	NwrongchoicewithMoney(Mf)	NcontrolrightwithMoney(Mee)	NmiddlerightwithMoney(Mmm)	NhardrightwithMoney(Mhh)	MAnswermark	picturemark	MPable	MPunable	MPredictjudge	MCP	MWP	SDFixationST	GameITI	rest	restresponce	fixzationpresent	fixzationGameITI
1	1016	11865	11882	15457	15466	216	64	70	2	2	861	864	863	862	leftdown	leftdown	r64	y70	m64	v64	20482	12	121	2	2	23616	23609	3127	1	1121	24132	rightchoice	ableRight	25266	25	125	1	1	4	26449	26433	1167	0	right	1	0	0	1	0	1	270	1	0	0	0	0	26966	1132
2	1016	11865	11882	15457	15466	62	62	68	3	2	247	245	248	246	rightup	rightup	a62	e62	f68	h62	28116	12	120	3	4	31299	31289	3173	2	1295	31816	wrongchoice	ableLeft	33116	24	224	2	2	3	35916	35897	2781	0	wrong	1	1	0	1	0	2	268	1	1	0	0	0	36432	1362
3	1016	11865	11882	15457	15466	157	62	68	1	2	628	625	627	626	leftup	leftup	v68	q62	s62	r62	37799	12	120	1	2	41499	41481	3682	2	1181	42016	wrongchoice	ableLeft	43216	24	224	2	2	3	45316	45297	2081	0	wrong	1	2	0	1	0	2	268	1	2	0	0	0	45833	1302
4	1016	11865	11882	15457	15466	64	58	64	3	2	255	253	256	254	rightup	rightup	a58	e58	f64	h58	47149	12	121	3	3	48899	48881	1732	1	1342	49416	rightchoice	ableLeft	50766	25	125	1	1	2	51433	51425	659	0	right	2	2	0	2	0	1	264	2	2	0	0	0	51949	1264
5	1016	11865	11882	15457	15466	154	67	74	4	2	614	613	615	616	rightdown	rightdown	r67	q67	s67	v74	53233	12	120	4	3	56849	56841	3608	2	1375	57366	wrongchoice	ableRight	58749	24	224	2	2	1	60549	60545	1796	0	wrong	2	3	0	2	0	2	274	2	3	0	0	0	61066	1372
6	1016	11865	11882	15457	15466	230	56	62	4	2	917	919	918	920	rightdown	rightdown	a56	s56	n56	q62	62449	12	120	4	1	65199	65193	2744	2	1147	65716	wrongchoice	ableLeft	66883	24	224	2	2	3	67666	67657	774	0	wrong	2	4	0	2	0	2	262	2	4	0	0	0	68183	1115
7	1016	11865	11882	15457	15466	197	66	68	1	3	788	786	787	785	leftup	leftup	x68	s66	m66	p66	69316	13	130	1	2	72333	72320	3004	2	1062	72849	wrongchoice	ableRight	73916	34	234	2	2	1	74883	74872	956	0	wrong	2	5	0	2	0	2	368	2	5	0	0	0	75399	1467
8	1016	11865	11882	15457	15466	169	58	64	3	2	675	673	676	674	rightup	rightup	v58	s58	j64	t58	76883	12	120	3	2	79516	79496	2613	2	1408	80033	wrongchoice	ableLeft	81449	24	224	2	2	3	82683	82664	1215	0	wrong	2	6	0	2	0	2	264	2	6	0	0	0	83199	1338
9	1016	11865	11882	15457	15466	106	79	80	3	3	422	423	424	421	rightup	rightup	p79	r79	k80	n79	84549	13	0	3	0	88566	0	0	6	0	0	None	None	0	0	0	0	0	0	0	0	0	0	None	2	6	0	2	0	6	380	2	6	0	0	0	89583	1298
10	1016	11865	11882	15457	15466	229	58	64	4	2	913	915	914	916	rightdown	rightdown	a58	s58	n58	q64	90900	12	120	4	2	92100	92088	1188	2	1491	92616	wrongchoice	ableRight	94116	24	224	2	2	2	94916	94896	780	0	wrong	2	7	0	2	0	2	264	2	7	0	0	0	95433	1226
11	1016	11865	11882	15457	15466	82	66	68	2	3	326	328	327	325	leftdown	leftdown	g66	e68	d66	h66	96666	13	131	2	2	98033	98016	1350	1	1027	98550	rightchoice	ableRight	99583	35	135	1	1	4	100116	100096	513	0	right	3	7	0	2	1	1	368	3	7	0	0	0	100633	1095
12	1016	11865	11882	15457	15466	132	45	68	3	1	527	526	528	525	rightup	rightup	s52	r52	t78	q52	101733	11	111	3	3	102883	102872	1139	1	1145	103400	rightchoice	ableRight	104550	15	115	1	1	3	105100	105080	530	0	right	4	7	1	2	1	1	168	4	7	0	0	0	105616	1169
13	1016	11865	11882	15457	15466	227	62	68	4	2	905	907	906	908	rightdown	rightdown	a62	s62	n62	q68	106800	12	120	4	2	108733	108728	1928	2	1356	109250	wrongchoice	ableRight	110616	24	224	2	2	1	111316	111304	688	0	wrong	4	8	1	2	1	2	268	4	8	0	0	0	111833	1241
14	1016	11865	11882	15457	15466	71	68	70	4	3	281	282	283	284	rightdown	rightdown	b68	f68	g68	c70	113083	13	131	4	4	115150	115136	2053	1	1290	115666	rightchoice	ableLeft	116966	35	135	1	1	1	117766	117752	786	0	right	5	8	1	2	2	1	370	5	8	0	0	0	118283	1397
