SessionNo	triggertime
1	0
TrialNo	Instructiontime	Insresponsetime	triggertime	triggerresponsetime	Fixationtime	RandomOrder	lownumber	highernumber	correctanswer	difficulty	CardRandom1	CardRandom2	CardRandom3	CardRandom4	Answercue	cuedescription	pictureCardRandom1	pictureCardRandom2	pictureCardRandom3	pictureCardRandom4	DotCardpresentTIME	AnswerDotCardCode	AnswerDotCardChoiceResultCode	CorrectAns	CardResponse	DotCardandresultpresentTIME	GameResponseTimePoint	GameRT	AnswermarkCodeUse	IntervalGameITI	Interval FixationST	Feedback	Ableliftorright	predictpresentTIME	PredictquestionCode	PredictchoiceCode	Answermark	predictmark	Pableorunable	PablepredictresultpresentTIME	PableresponseTimePoint	PableRT	Accuracy	rightorwrong	NrightchoicewithMoney(Mrr)	NwrongchoicewithMoney(Mf)	NcontrolrightwithMoney(Mee)	NmiddlerightwithMoney(Mmm)	NhardrightwithMoney(Mhh)	MAnswermark	picturemark	MPable	MPunable	MPredictjudge	MCP	MWP	SDFixationST	GameITI	rest	restresponce	fixzationpresent	fixzationGameITI
1	1016	4271	4282	10094	10099	171	79	80	4	3	683	682	681	684	rightdown	rightdown	r79	q79	m79	z80	15115	13	130	4	2	16132	16118	1003	2	1278	16649	wrongchoice	ableRight	17932	34	234	2	2	2	18732	18718	786	0	wrong	0	1	0	0	0	2	380	0	1	0	0	0	19249	1142
2	1016	4271	4282	10094	10099	130	48	72	3	1	519	518	520	517	rightup	rightup	t41	r41	m62	p41	20399	11	111	3	3	21182	21174	775	1	1365	21699	rightchoice	ableRight	23082	15	115	1	1	4	23632	23622	540	0	right	1	1	1	0	0	1	172	1	1	0	0	0	24149	1469
3	1016	4271	4282	10094	10099	14	43	64	4	1	55	53	54	56	rightdown	rightdown	h43	f43	g43	a64	25632	11	111	4	4	26382	26374	742	1	1036	26899	rightchoice	ableRight	27949	15	115	1	1	4	28432	28414	465	0	right	2	1	2	0	0	1	164	2	1	0	0	0	28949	1162
4	1016	4271	4282	10094	10099	36	73	80	2	2	142	144	143	141	leftdown	leftdown	a73	d80	b73	c73	30115	12	121	2	2	30782	30766	651	1	1028	31299	rightchoice	ableRight	32332	25	125	1	1	4	32949	32934	602	0	right	3	1	2	1	0	1	280	3	1	0	0	0	33465	1421
5	1016	4271	4282	10094	10099	102	66	68	2	3	407	408	406	405	leftdown	leftdown	b66	g68	a66	c66	34899	13	131	2	2	35899	35894	995	1	1346	36415	rightchoice	ableRight	37765	35	135	1	1	4	38199	38190	425	0	right	4	1	2	1	1	1	368	4	1	0	0	0	38715	1253
6	1016	4271	4282	10094	10099	230	56	62	4	2	917	919	918	920	rightdown	rightdown	a56	s56	n56	q62	39982	12	120	4	2	41065	41053	1071	2	1486	41582	wrongchoice	ableRight	43082	24	224	2	2	2	43715	43701	619	0	wrong	4	2	2	1	1	2	262	4	2	0	0	0	44232	1095
7	1016	4271	4282	10094	10099	208	64	66	4	3	829	831	830	832	rightdown	rightdown	v64	k64	p64	t66	45332	13	130	4	3	46232	46221	889	2	1275	46749	wrongchoice	ableLeft	48032	34	234	2	2	4	48965	48949	917	0	wrong	4	3	2	1	1	2	366	4	3	0	0	0	49482	1151
8	1016	4271	4282	10094	10099	162	70	78	1	2	648	645	647	646	leftup	leftup	j78	s70	v70	t70	50648	12	121	1	1	51482	51477	829	1	1103	51998	rightchoice	ableLeft	53115	25	125	1	1	2	53865	53861	746	0	right	5	3	2	2	1	1	278	5	3	0	0	0	54382	1259
9	1016	4271	4282	10094	10099	146	64	70	2	2	583	584	582	581	leftdown	leftdown	p64	u70	n64	m64	55648	12	121	2	2	57015	56997	1349	1	1009	57532	rightchoice	ableLeft	58548	25	225	1	2	4	59582	59573	1025	0	right	6	3	2	3	1	1	270	5	4	0	0	0	60098	1057
10	1016	4271	4282	10094	10099	62	62	68	3	2	247	245	248	246	rightup	rightup	a62	e62	f68	h62	61165	12	121	3	3	61732	61717	552	1	1407	62248	rightchoice	ableRight	63665	25	125	1	1	4	64182	64165	500	0	right	7	3	2	4	1	1	268	6	4	0	0	0	64698	1407
