SessionNo	triggertime
1	0
TrialNo	Instructiontime	Insresponsetime	triggertime	triggerresponsetime	Fixationtime	RandomOrder	lownumber	highernumber	correctanswer	difficulty	CardRandom1	CardRandom2	CardRandom3	CardRandom4	Answercue	cuedescription	pictureCardRandom1	pictureCardRandom2	pictureCardRandom3	pictureCardRandom4	DotCardpresentTIME	AnswerDotCardCode	AnswerDotCardChoiceResultCode	CorrectAns	CardResponse	DotCardandresultpresentTIME	GameResponseTimePoint	GameRT	AnswermarkCodeUse	IntervalGameITI	Interval FixationST	Feedback	Ableliftorright	predictpresentTIME	PredictquestionCode	PredictchoiceCode	Answermark	predictmark	Pableorunable	PablepredictresultpresentTIME	PableresponseTimePoint	PableRT	Accuracy	rightorwrong	NrightchoicewithMoney(Mrr)	NwrongchoicewithMoney(Mf)	NcontrolrightwithMoney(Mee)	NmiddlerightwithMoney(Mmm)	NhardrightwithMoney(Mhh)	MAnswermark	picturemark	MPable	MPunable	MPredictjudge	MCP	MWP	SDFixationST	GameITI	rest	restresponce	fixzationpresent	fixzationGameITI
1	1032	3465	3482	5385	5399	24	58	64	3	2	95	93	96	94	rightup	rightup	d58	h58	c64	g58	10416	12	121	3	3	12982	12977	2561	1	1111	13499	rightchoice	ableLeft	14616	25	225	1	2	3	16649	16633	2017	0	right	1	0	0	1	0	1	264	0	1	0	0	0	17166	1390
2	1032	3465	3482	5385	5399	111	68	70	1	3	444	443	441	442	leftup	leftup	k70	z68	x68	y68	18566	13	131	1	1	20849	20833	2267	1	1415	21366	rightchoice	ableRight	22799	35	235	1	2	1	23832	23817	1018	0	right	2	0	0	1	1	1	370	0	2	0	0	0	24349	1108
3	1032	3465	3482	5385	5399	201	79	80	3	3	801	803	804	802	rightup	rightup	v79	h79	t80	p79	25466	13	131	3	3	26832	26817	1351	1	1494	27349	rightchoice	ableRight	28849	35	135	1	1	3	29549	29545	696	0	right	3	0	0	1	2	1	380	1	2	0	0	0	30066	1170
4	1032	3465	3482	5385	5399	55	56	62	1	2	220	219	218	217	leftup	leftup	e62	g56	f56	b56	31249	12	121	1	1	33599	33585	2336	1	1075	34116	rightchoice	ableRight	35199	25	125	1	1	3	36916	36897	1698	0	right	4	0	0	2	2	1	262	2	2	0	0	0	37432	1459
5	1032	3465	3482	5385	5399	162	70	78	1	2	648	645	647	646	leftup	leftup	j78	s70	v70	t70	38899	12	121	1	1	41166	41153	2254	1	1164	41682	rightchoice	ableLeft	42866	25	125	1	1	1	43899	43889	1023	0	right	5	0	0	3	2	1	278	3	2	0	0	0	44416	1164
6	1032	3465	3482	5385	5399	125	61	62	1	3	500	499	497	498	leftup	leftup	i62	p61	m61	n61	45599	13	130	1	4	48132	48113	2514	2	1493	48649	wrongchoice	ableRight	50149	34	234	2	2	1	51466	51457	1308	0	wrong	5	1	0	3	2	2	362	3	3	0	0	0	51982	1284
7	1032	3465	3482	5385	5399	146	64	70	2	2	583	584	582	581	leftdown	leftdown	p64	u70	n64	m64	53282	12	121	2	2	55482	55473	2191	1	1182	55999	rightchoice	ableRight	57199	25	125	1	1	3	57916	57905	706	0	right	6	1	0	4	2	1	270	4	3	0	0	0	58432	1290
8	1032	3465	3482	5385	5399	47	70	78	4	2	185	186	187	188	rightdown	rightdown	b70	f70	g70	e78	59732	12	121	4	4	62182	62176	2444	1	1010	62699	rightchoice	ableLeft	63716	25	125	1	1	1	64299	64280	564	0	right	7	1	0	5	2	1	278	5	3	0	0	0	64816	1090
9	1032	3465	3482	5385	5399	145	65	72	2	2	579	580	578	577	leftdown	leftdown	p65	u72	n65	m65	65916	12	121	2	2	67599	67592	1676	1	1263	68116	rightchoice	ableRight	69383	25	125	1	1	3	70249	70232	849	0	right	8	1	0	6	2	1	272	6	3	0	0	0	70766	1070
10	1032	3465	3482	5385	5399	173	74	76	4	3	691	690	689	692	rightdown	rightdown	k74	y74	v74	z76	71849	13	131	4	4	74283	74272	2423	1	1458	74799	rightchoice	ableLeft	76266	35	235	1	2	3	76899	76888	622	0	right	9	1	0	6	3	1	376	6	4	0	0	0	77416	1315
